"","author_id","possibly_sensitive","id","text","created_at","twitter","sexe","age","majo","num_deptmt","groupe_sigle","parti_ratt_financier","nb_mandats","age_group"
"1643343","2380233572",FALSE,"1110792209585065984","Retrouvez moi en direct à 7h50 sur @francebleu Provence https://t.co/Z7DFzAuNuK","2019-03-27T06:34:34.000Z","pdharreville","M",42,FALSE,"13","GDR","Parti communiste fran<e7>ais",1,2
"1139800","1299738390",FALSE,"1458379100943527936","Echanges sur la relocalisation des activités @AN_DevDur

Les enjeux environnementaux nous obligent à reconsidérer la localisation des chaines de valeur et privilégier les #circuitscourts pour améliorer la qualité de vie des français<U+0001F1EB><U+0001F1F7>

#PetitesVillesDeDemain
#TerritoiresIndustrie https://t.co/fwkHC2CIGl","2021-11-10T10:20:47.000Z","LMaillart","F",50,TRUE,"35","LREM","En marche !",1,3
"933171","795233446121664512",FALSE,"913068277903056896","17:40 Les ""insoumis"" montrent l'exemple pour la défense des libertés #DirectAN #PJLAntiterrorisme https://t.co/FJY3uJJkAQ","2017-09-27T15:50:16.000Z","JMarilossian","M",59,TRUE,"92","LREM","En marche !",1,4
"1697334","828000112215355393",FALSE,"1254644350199500801","Retour sur nos échanges avec @MoniqueFLeroux et @GeorgesUgeux interrogés par @gravela_rc sur les effets possibles du déconfinement au Québec, aux États-Unis et en Europe https://t.co/rSqFxj8284","2020-04-27T05:31:37.000Z","rolandlescure","M",51,TRUE,"999","LREM","En marche !",1,3
"818578","864057336440213504",FALSE,"1005378448792150017","Inauguration de la ferme du Luguen à Guipry-Messac,entreprise familiale
&gt; elevage de canards,
&gt; transformation de 1000 canards par semaine (foie gras, magret, plats préparés) sur place
&gt; vente en direct sur les marchés locaux https://t.co/HzBDBircWk","2018-06-09T09:17:55.000Z","GaelLeBohec","M",40,TRUE,"35","LREM","En marche !",1,2
"1814554","1429780352",FALSE,"1449039538773532672","Aujourd’hui, dans ts les établissements scolaires du pays, un hommage était rendu à l’enseignant Samuel #Paty, assassiné le 16 octobre 2020. J’ai tenu à y assister, ce matin, à l’école publique de #Bozouls #Aveyron. Un moment d’échange et de citoyenneté avec les CM2. Nécessaire! https://t.co/KX0H22cH6n","2021-10-15T15:48:42.000Z","s_mazars","M",48,TRUE,"12","LREM","En marche !",1,3
"6314","3023497329",FALSE,"1441133128219705354","<U+0001F534> Fact checking @BFMTV : ce sont bien 8 millions de Français qui ont besoin de l’aide alimentaire. #DebatBFMTV #JeSoutiensMelenchon #Melenchon #Melenchon2022 
https://t.co/7tHPI4x7sp","2021-09-23T20:11:27.000Z","AQuatennens","M",27,FALSE,"59","LFI","La France Insoumise",1,1
"1129448","2317502810",FALSE,"951518234095898630","#Asile « La politique du gouvernement en la matière s’organise en 2 volets : l’amélioration de l’accueil des demandeurs d’asile et la fermeté envers ceux qui sont en situation irrégulière. » @BFMTV @19HRuthElkrief https://t.co/2UVSOHCpK0","2018-01-11T18:16:40.000Z","LaetitiaAvia","F",32,TRUE,"75","LREM","En marche !",1,1
"38262","1979469114",FALSE,"923829238049984512","Sur le terrain avec @Elisabeth_Borne pour une journée consacrée aux enjeux maritimes et portuaires du #Havre https://t.co/eWSWSFWKdn","2017-10-27T08:30:28.000Z","agnesfirmin","F",49,TRUE,"76","UAI","Union des d<e9>mocrates, radicaux et lib<e9>raux",1,3
"1855026","1145576430",FALSE,"1065711406698455041","Merci @GDarmanin d’apporter ton soutien à @Villemomble_ et de partager avec nous ta magnifique expérience de Maire et ta vision pour construire l’avenir de #Villemomble https://t.co/uhYQ1iJ8um","2018-11-22T20:59:33.000Z","SylvieCharriere","F",56,TRUE,"93","LREM","En marche !",1,4
"910429","864856599021727744",FALSE,"1463903123894906880","<U+0001F4FA> @LCI <U+0001F4FA>

L’agence Frontex a besoin de moyens humains et matériels <U+2757><U+FE0F> https://t.co/LeX2iX4VOI","2021-11-25T16:11:17.000Z","iflorennes92","F",50,TRUE,"92","MODEM","Mouvement D<e9>mocrate",2,3
"930923","795233446121664512",FALSE,"1389637586793156610","Audition en @AN_Defense de @florence_parly sur l’actualisation de la Loi de programmation militaire #LPM. 
J’ai demandé à la Ministre quelle était son analyse sur les importants ajustements annoncés par le gouvernement britannique dans sa stratégie « Global Britain ». #directAN https://t.co/AZWWZZUU30","2021-05-04T17:46:33.000Z","JMarilossian","M",59,TRUE,"92","LREM","En marche !",1,4
"1970187","862754226589577216",FALSE,"1316429047484694528","Entouré de nombreux élus et des autorités militaires, j’ai assisté cet après-midi à la pose de la première pierre de la caserne du #PSPG, le peloton spécialisé de protection de la @Gendarmerie de #Paluel.
Le compte-rendu et les photos, c’est par ici <U+2935><U+FE0F>
https://t.co/vlRyByxRtq https://t.co/PLxhBqqIdF","2020-10-14T17:21:57.000Z","XavierBatut","M",41,TRUE,"76","LREM","En marche !",1,2
"335190","845025344600113152",FALSE,"1139105788570611712","Mon communiqué de presse suite à la déclaration de politique générale du Premier Ministre @EPhilippePM. 
#DPG https://t.co/V5ntOTbpNs","2019-06-13T09:42:38.000Z","CGrandjean54","F",34,TRUE,"54","LREM","En marche !",1,1
"1194035","864595354578300928",FALSE,"1275097856286822401","Une fois de plus le champion de la Terre aura réussi à faire que rien ne change tout en donnant l’impression d’en faire des tonnes : il aura au moins réussi cette prouesse écologique, brasser autant d’air qu’une éolienne <U+2935><U+FE0F>!
https://t.co/CVxFDACrXv","2020-06-22T16:06:33.000Z","PrudhommeLoic","M",48,FALSE,"33","LFI","La France Insoumise",1,3
"1115700","865939828550098948",FALSE,"1412790116381253644","Facilitons l’accès à la #vaccination anti-covid en nous adaptant aux populations cibles . Adaptons les centres de vaccination et déplaçons nous pour le #allervers. Engagé comme #deputé / impliqué en tant que #médecin  @JeunesMacron42 @RMarche42 https://t.co/BDnUBbFVc6","2021-07-07T15:06:26.000Z","JulienBorowczyk","M",38,TRUE,"42","LREM","En marche !",1,2
"1178527","569390345",FALSE,"979432172259102720","Grand Rassemblement à #Bagneux ""Que fait l’#Europe pour moi ?"" 
""Seul l’échelon de l’Union européenne peut garantir les règles, les droits et libertés des consommateurs"" @AndreGattolin 
#PourMoiLEurope #GrandeMarcheEurope #consommation https://t.co/7uxi2pwaSX","2018-03-29T18:56:41.000Z","lauriannerossi","F",33,TRUE,"92","LREM","En marche !",1,1
"636429","87886754",FALSE,"1331653142111543303","Le patrimoine d’@E_DupondM est issu de son travail, celui d’un brillant avocat !

Je trouve indécentes, malsaines et nauséabondes les critiques qui lui sont adressées. 

Quand la transparence vire au voyeurisme, rien de bon s’annonce pour la démocratie.","2020-11-25T17:37:04.000Z","ECiotti","M",52,FALSE,"6","LR","Les R<e9>publicains",1,3
"1037287","814331851070382080",FALSE,"1490019222210154502","<U+0001F34E> Cultivons notre patrimoine culinaire !
Ce lundi, j'ai reçu la visite d'Anne et Eugène Le Guerroué, fondateurs de la cidrerie Les Vergers de Kermabo, à #Guidel. Nous avons échangé, autour du #cidre, et de leur attachement pour leur exploitation #traditionnelle indépendante. https://t.co/M1tSZQhpWi","2022-02-05T17:47:20.000Z","J_M_Jacques","M",49,TRUE,"56","LREM","En marche !",2,3
"1121817","106557131",FALSE,"927808102933688321","Amendement de @CORDIERPierre08  défendu. Une opportunité pour #LREM de montrer qu'ils n'oublient pas les territoires...Manqué ! #PLFR2017 https://t.co/Rb7qCx93ev","2017-11-07T08:01:04.000Z","juliendive","M",32,FALSE,"2","LR","Les R<e9>publicains",2,1
"299699","115715214",FALSE,"1329549368115032069","#SecuriteGlobale : Notre amendement pour la connaissance des valeurs de la République par les agents de sécurité étrangers a été voté. 
Même lorsque c’est une entreprise privée qui intervient, la sécurité des français pourra compter sur un personnel de confiance #DirectAN https://t.co/H1y3ZIG8Ay","2020-11-19T22:17:25.000Z","bruno_fuchs","M",58,TRUE,"68","MODEM","Mouvement D<e9>mocrate",1,4
"271412","881933353435398145",FALSE,"918102109891031040","#DirectAN #QAG @Alstom / @Siemens Nous demandons au @gouvernementFR de rendre publiques les études de @_Bercy_ sur emplois &amp; sites menacés","2017-10-11T13:12:55.000Z","BorisVallaud","M",42,FALSE,"40","NG","Parti socialiste",1,2
"377359","861942866989469697",FALSE,"953225902657294337","Nombreux conseils pour les jeunes scientifiques en herbe présents dans l'auditoire hier à l'Imperial College London... Rien de plus précieux que la relève !! https://t.co/dWhI9VgLPP","2018-01-16T11:22:19.000Z","VillaniCedric","M",44,TRUE,"91","LREM","En marche !",1,2
"789282","417049363",FALSE,"1057559875226615808","Prenez le temps de lire l’analyse de mon ami Gérard Bailly, toujours aussi précis et juste. https://t.co/9CuSPIGHAC","2018-10-31T09:08:17.000Z","Fred_Barbier","M",57,TRUE,"25","LREM","En marche !",1,4
"274016","484754469",FALSE,"1357400819205873671","Félicitations @FGzil pour cette nomination amplement méritée au sein du Comité Consultatif National d'#Éthique. Votre engagement pour l'#autonomie sera précieux pour alimenter les travaux de cette belle instance, dans la droite ligne de la mission que je vous ai confiée. <U+0001F44F> https://t.co/JOunei9tBO","2021-02-04T18:49:09.000Z","BrigBourguignon","F",58,TRUE,"62","LREM","En marche !",1,4
"1369378","949232324",FALSE,"1491007180052389888","RV en direct sur la radio @franceinfo à 12h40 pour évoquer la #Présidentielle2022","2022-02-08T11:13:07.000Z","M_Orphelin","M",45,TRUE,"49","LREM","En marche !",1,3
"1657643","90409722",FALSE,"993733927511773184","Quelle tristesse d'apprendre la disparition de #Maurane. Une belle voix, une personnalité attachante et une citoyenne engagée. Pensées à ""toutes les mamas"", tous ses proches et ses fans.","2018-05-08T06:06:45.000Z","pybournazel","M",40,TRUE,"75","UAI","Union des d<e9>mocrates, radicaux et lib<e9>raux",2,2
"1278040","869560974323396608",FALSE,"1417935485352153089","Ce soir, dans l’hémicycle, pour légiférer sur la crise sanitaire.

Nos libertés, au prix de la vaccination ! https://t.co/JwUgAkt9ZX","2021-07-21T19:52:18.000Z","MarcDelatte","M",56,TRUE,"2","LREM","En marche !",1,4
"706118","69870071",FALSE,"1131880520365879297","<U+0001F4C6> 26 mai 

1 seul jour, 1 seul tour, 1 seul vote 

Voter la liste @Renaissance_UE menée par @NathalieLoiseau c’est : 

<U+0001F4CD>voter POUR  l’<U+0001F1EA><U+0001F1FA>

<U+0001F4CD>donner à chaque <U+0001F469><U+0001F3FD><U+200D><U+0001F9B1><U+0001F475><U+0001F3FC><U+0001F471><U+0001F3FC><U+200D><U+2642><U+FE0F><U+0001F9D2><U+0001F3FD><U+0001F476><U+0001F3FF> de l’Union un avenir optimiste

<U+0001F4CD>répondre aux grands enjeux environnementaux sociaux économiques
 #OuiJeVote https://t.co/GhvElt3aRY","2019-05-24T11:12:00.000Z","fabiennecolboc","F",46,TRUE,"37","LREM","En marche !",1,3
"1912378","276934698",FALSE,"1130868346709315585","Il est tout à fait normal que Vincent Lambert soit transféré, sa place n’est pas en soins palliatifs puisqu’il est dans un état dit « pauci-relationnel ». #CNEWS","2019-05-21T16:09:59.000Z","valerieboyer13","F",55,FALSE,"13","LR","Les R<e9>publicains",3,4
"206902","37509285",FALSE,"881463327792263168","""L'enjeu est de revoir les modalités du CICE. Il faut rectifier ce qui peut l'être."" #QuestionsPol","2017-07-02T10:43:28.000Z","auroreberge","F",31,TRUE,"78","LREM","En marche !",2,1
"581174","826017036451061761",FALSE,"1501905856375492612","Jeunes de 18 ans, mais aussi de moins de 18 ans, la culture est à votre portée ! https://t.co/7IiARY8Z4T","2022-03-10T13:00:34.000Z","etoututpicard","F",63,TRUE,"31","LREM","En marche !",2,4
"226990","861666911872057348",FALSE,"1384106319007731715","Heureuse d'accueillir dans ma circo le secrétaire d'État aux aff. européennes @CBeaune à @Condesurlescaut avec @Lelong_Gregory @JrLecerf 
<U+0001F1EA><U+0001F1FA> réunion sur les territoires frontaliers
<U+0001F33F>visite à la fosse Ledoux avec les jeunes <U+0001F1EB><U+0001F1F7><U+0001F1E7><U+0001F1EA> qui assurent sa reconversion verte https://t.co/NX2zjKELTo","2021-04-19T11:27:16.000Z","beadescamps","F",56,TRUE,"59","UAI","Union des d<e9>mocrates, radicaux et lib<e9>raux",2,4
"418567","554262922",FALSE,"1042447163635257344","Visite d'un ami, conseiller municipal de Petite-Rosselle, à l'Assemblée nationale ! @bernardi_ju <U+0001F609> https://t.co/hQqIEgFVZH","2018-09-19T16:15:46.000Z","christophearend","M",42,TRUE,"57","LREM","En marche !",1,2
"1935603","848443405676032000",FALSE,"1439971159924166656","Ravie d’accueillir @AdrienTaquet à #Lille à la crèche @RCLV_Officiel 1 expérimentation unique en matière de prévention précoce et d’inclusion 

Bravo au groupe @RCLV_Officiel, à la @SauvegardeDNord a tous ceux qui se mobilisent pour garantir à chaque enfant l’égalité des chances https://t.co/QquKe85EIk","2021-09-20T15:14:12.000Z","ValeriePetit_AN","F",41,TRUE,"59","LREM","En marche !",1,2
"1657906","90409722",FALSE,"941224699131969537","Projet de loi Orientation et réussite des étudiants: mon amendement visant à associer le chef d'établissement à la procédure d'affectation par l'autorité académique. Consolidons l'autonomie des universités. https://t.co/ZA92oCnFGx","2017-12-14T08:33:50.000Z","pybournazel","M",40,TRUE,"75","UAI","Union des d<e9>mocrates, radicaux et lib<e9>raux",2,2
"1782152","864531980033110018",FALSE,"1118446218735181824","[Permanence Parlementaire <U+0001F4BC>]

J’aurai le plaisir de vous recevoir sans rendez-vous ce vendredi matin de 10 heures à midi à la mairie d’Hautot-sur-Seine pour ma permanence parlementaire. 

#DéputéeDeTerrain #PermParlementaire https://t.co/532iy9L5z3","2019-04-17T09:28:52.000Z","sirasylla76","F",37,TRUE,"76","LREM","En marche !",1,2
"785037","485535439",FALSE,"1269902092589838336","En ce #8juin je veux rendre hommage aux soldats morts pour la France <U+0001F1EB><U+0001F1F7> en Indochine.

Souvenons-nous de ceux qui ont combattu à des milliers de kilomètres de la France, avec courage, dévouement et abnégation. 

Entretenons leur mémoire pour les générations à venir. https://t.co/cnjEZX24Rv","2020-06-08T08:00:27.000Z","fdumasdeputee","F",57,TRUE,"30","LREM","En marche !",2,4
"1650709","110940220",FALSE,"891955830513442816","Reunion a St Chely avec Ministre de l amenagement du territoire https://t.co/K35iQmrHkU","2017-07-31T09:36:56.000Z","MORELPIERRE","M",59,TRUE,"48","UAI","Les R<e9>publicains",2,4
"979939","753225726",FALSE,"879627140597153792","Enthousiasme pour l'élection du candidat ou de la candidate de #LREM à la présidence de l'#assemblée nationale https://t.co/oi3Lrze2rY","2017-06-27T09:07:07.000Z","JFEliaou","M",61,TRUE,"34","LREM","En marche !",1,4
"981400","864825463927164928",FALSE,"1051854936634351616","<U+0001F30D> J'ai accompagné @brunepoirson en visite dans l'entreprise @bilumParis exemple concret d'#EconomieCirculaire au cœur de la @villedechoisy. Airbags, toiles publicitaires, gilets de sauvetage... tout est recyclé et transformé en sacs et autres accessoires. #DeveloppementDurable https://t.co/B00Hi0LHae","2018-10-15T15:18:54.000Z","JFMBAYE","M",38,TRUE,"94","LREM","En marche !",1,2
"1300952","843864760689016833",FALSE,"1173698422530072576","Agir plus dans les territoires, agir plus pour ceux qui ont moins, agir plus pour ceux qui en ont besoin!
« Unité, bienveillance, démocratie délibérative et ambition pour notre pays en étant humain et proche ». Merci @EmmanuelMacron pour votre vision et ces mots ! @LaREM_AN https://t.co/JNlIasNY5s","2019-09-16T20:41:24.000Z","verdierjouclas","F",52,TRUE,"81","LREM","En marche !",1,3
"1609263","863333535066836993",FALSE,"880715130513870848","En direct de la conférence Les Formations du Futur dans le cadre des journées scientifiques #MagnaPorta #Formation #Education #Gard #Nîmes https://t.co/S8zMhFicuZ","2017-06-30T09:10:24.000Z","PBertaGard","M",57,TRUE,"30","MODEM","Mouvement D<e9>mocrate",1,4
"1664210","99056802",FALSE,"1431873370409345028","PRESIDENTIELLES 2022 - En Saône et Loire, un premier comité de soutien à la candidature d'Emmanuel Macron  https://t.co/lLwPSSYZ47","2021-08-29T06:56:29.000Z","Gauvain_Raphael","M",44,TRUE,"71","LREM","En marche !",1,2
"1777905","3337632231",FALSE,"951722967590989824",".@BrunoLeMaire : « La suppression de la taxe d’habitation pour 80% des contribuables va contribuer à l’augmentation du pouvoir d’achat des Français. Elle sera supprimée totalement pour 100% des Français. » #BourdinDirect","2018-01-12T07:50:12.000Z","severine_gipson","F",47,TRUE,"27","LREM","En marche !",2,3
"645029","87886754",FALSE,"878553320390053890","En cette journée nationale des sapeurs-pompiers nous honorons avec Georges-François Leclerc,préfet des #AM le courage de nos soldats du feu https://t.co/qWDF8Qw7sx","2017-06-24T10:00:08.000Z","ECiotti","M",52,FALSE,"6","LR","Les R<e9>publicains",1,3
"1864302","2859306226",FALSE,"1410590805899755523","J'ai rendu visite ce matin aux terminales du Lycée Jean Rostand, qui ont remporté le prix national des mini-entreprises catégorie Lycée, avec ""Bee'o Company"". Ils ont développé des « Bee Wraps », un produit écologique pour remplacer le papier film. Nos jeunes ont du talent !<U+0001F44F><U+0001F1EB><U+0001F1F7> https://t.co/ZwtUvrMzbS","2021-07-01T13:27:10.000Z","ThierryMichels","M",57,TRUE,"67","LREM","En marche !",1,4
"1366744","2370188558",FALSE,"952884094341443587","<U+27A1><U+FE0F> Retrouvez les principaux événements de l'agenda de la semaine de @MathildePanot https://t.co/9YY0Xv33T5","2018-01-15T12:44:06.000Z","mathildepanot","F",28,FALSE,"94","LFI","La France Insoumise",1,1
"28945","1979469114",FALSE,"1440427911429820416","#DirectAN En séance de nuit pour l’examen du texte #PJLResponsabilitePenale #PJLsecuriteinterieure . https://t.co/awxde8yFxf","2021-09-21T21:29:10.000Z","agnesfirmin","F",49,TRUE,"76","UAI","Union des d<e9>mocrates, radicaux et lib<e9>raux",1,3
"1349975","2769842216",FALSE,"1070072338153115648","Intervention en @AN_DevDur dur le PJl portant fusion #AFB #ONCF https://t.co/GEoAyuoCRP","2018-12-04T21:48:21.000Z","MartialSaddier","M",48,FALSE,"74","LR","Les R<e9>publicains",1,3
"437703","424117102",FALSE,"1014827748743876609","Remise du rapport de l'OPESCT ""Comprendre les #blockchain"" avec @V_Faure_Muntian , @ronan_legleut en présence de @VillaniCedric et @Gerard_longuet https://t.co/v7yJyp9zj0","2018-07-05T11:06:04.000Z","Cdganay","M",64,FALSE,"45","LR","Les R<e9>publicains",1,4
"1906406","276934698",FALSE,"1334998604415692801","<U+0001F4AC>""Lorsque des femmes victimes de violences dénoncent les violences subies, elles ont besoin d’être crues et prises au sérieux.  Créer un cadre bienveillant et protecteur est indispensable pour permettre aux victimes de signaler des faits"" #PLFJustice #DirectSénat https://t.co/Tj05ZxGm84","2020-12-04T23:10:45.000Z","valerieboyer13","F",55,FALSE,"13","LR","Les R<e9>publicains",3,4
"901022","705617755",FALSE,"1032262059889704960","Bon retour, cher @frebsamen !

https://t.co/D1IWTfQWEP","2018-08-22T13:43:48.000Z","huguesrenson","M",39,TRUE,"75","LREM","En marche !",1,2
"982559","963759448794771456",FALSE,"1048583996425338880","J’étais comme chaque premier samedi du mois à ma permanence afin d’échanger avec les administrés sur les problèmes qu’ils rencontrent au quotidien. Des échanges essentiels afin de nourrir ma réflexion lors des débats à l’Assemblée. https://t.co/IAaVt8l1fV","2018-10-06T14:41:21.000Z","Jf_Parigi","M",57,FALSE,"77","LR","Les R<e9>publicains",2,4
"770724","522084022",FALSE,"1049185926839242753","«Ce rapport #GIEC montre qu’un changement sociétal profond est nécessaire. Pourtant, #transitionecologique en France et Europe reste à ses balbutiements»
En cette période de #Remaniement j’en appelle à un gvnt engagé en priorité sur #transition écologique https://t.co/uBBIKGPUqB","2018-10-08T06:33:12.000Z","fm_lambert","M",51,TRUE,"13","LREM","Parti radical de gauche",1,3
"635844","87886754",FALSE,"1368937487821795329","J’ai écrit à @olivierveran pour demander la levée du confinement le week-end pour Nice et les Alpes-Maritimes après m'être entretenu avec le @prefet06

Compte tenu de la baisse du taux d’incidence, les dispositifs actuels me semblent désormais suffisants pour contenir la pandémie","2021-03-08T14:51:45.000Z","ECiotti","M",52,FALSE,"6","LR","Les R<e9>publicains",1,3
"1713225","2433624242",FALSE,"986291717207986176","Merci @guyverhofstadt pour une rencontre très intéressante après le discours du président @EmmanuelMacron. Nous avons pu échanger sur les grands chantiers en cours, les prochaines élections <U+0001F1EA><U+0001F1FA> de 2019 et le rôle des Parlements nationaux sur la scène européenne. @Europarl_FR","2018-04-17T17:14:04.000Z","SabineThillaye","F",58,TRUE,"37","LREM","En marche !",1,4
"1660147","1255991936",FALSE,"1349414702657531906","Plan de relance européen <U+0001F1EA><U+0001F1FA> : Audition à l’@AssembleeNat 

« Dans ces temps de crise on attend de chacun qu’il fasse le nécessaire. Le nécessaire dans ce cas est quelque chose d’extraordinaire ». 

Plus qu’un plan de relance, c’est une initiative refondatrice pour l’#Europe. https://t.co/juME6bxZue","2021-01-13T17:55:10.000Z","PA_Anglade","M",31,TRUE,"999","LREM","En marche !",1,1
"201316","37509285",FALSE,"982324641028026368","Ils ont travaillé, transmis, oeuvré pour la collectivité. 
Bravo aux médaillés du travail et du mérite agricole de Rambouillet ! https://t.co/lOXDjdNyzu","2018-04-06T18:30:19.000Z","auroreberge","F",31,TRUE,"78","LREM","En marche !",2,1
"93839","806865153472004097",FALSE,"1405077861124481029","Remise des prix aux participants #libanais <U+0001F1F1><U+0001F1E7> de la seconde édition du concours député junior <U+2935><U+FE0F>

<U+27A1><U+FE0F>L'occasion pour moi d'échanger avec eux sur leurs propositions <U+0001F4DD>, leurs craintes et leurs difficultés dans un #Liban en crise mais aussi leurs rêves<U+2728> https://t.co/LRAv414hiV","2021-06-16T08:20:41.000Z","amelia_lkf","F",39,TRUE,"999","LREM","En marche !",1,2
"1422685","471076259",FALSE,"1093235617062940673","Avec @cdion (""Après demain""), on réfléchit sur les mesures à prendre pour arrêter cette course effrénée vers l'abîme. Moins consommer, prendre l'avion, moins chauffer... Les propositions de @cdion décoiffent, surtout devant un public élu après des élections républicaines <U+0001F600> https://t.co/Jl4WysyEEz","2019-02-06T19:50:57.000Z","clapotmireille","F",54,TRUE,"26","LREM","En marche !",1,3
"1579132","980242016",FALSE,"1461664970177978371","#Alliancepn je r’appelle que @CaroleDelga était favorable à la gratuité des transports. La @Occitanie s’engage depuis toujours aux côtés de nos #policiers Travaillons sur l’ouverture d’un Nouveau Centre de tirs à St Georges d’Orques. On doit décentraliser et s’équiper en local ! https://t.co/ixbouApHLe","2021-11-19T11:57:39.000Z","PatrickVignal","M",59,TRUE,"34","LREM","En marche !",1,4
"802006","3772780954",FALSE,"1291107480626434049","Avant l'explosion de Beyrouth, l'ancienne «Suisse du Proche-Orient» était déjà exsangue https://t.co/czak8jYmje via @Le_Figaro","2020-08-05T20:23:05.000Z","dumasfrederique","F",54,TRUE,"92","LREM","En marche !",1,3
"1946556","443129202",FALSE,"1404505553771151366","@Occitanie = la région 
<U+2705> avec les trains les moins chers 
<U+2705> dont la fréquentation des TER s'est maintenue

#Regiondupouvoirdachat

@CaroleDelga
@OccEnCommun https://t.co/z2XWiedsAJ","2021-06-14T18:26:33.000Z","Valerie_Rabault","F",44,FALSE,"82","NG","Parti socialiste",2,2
"367179","970250112",FALSE,"1088356227048980480","La mission d'information sur la justice des mineurs en déplacement au tribunal de grande instance de Bobigny ce matin. Un moment attendu pour nos travaux. @NBelloubet @JeanTerlier @YaelBRAUNPIVET @Pau_Langevin https://t.co/7RjHaQXhMN","2019-01-24T08:41:59.000Z","ceciluntermaier","F",66,FALSE,"71","NG","Parti socialiste",1,5
"106957","864927261274845184",FALSE,"1360505874998001669","<U+0001F4E8> Retrouvez ma newsletter du mois de janvier :
https://t.co/eh4FWUXjyg
#Securité #soignants #conditionanimale #santé #COVID19 #velo #vaccination #FranceRelance #QPV #QRR #étudiants #mobilite #Bron #RillieuxLaPape #VaulxEnVelin #SathonayCamp #SathonayVillage #circo6907 #DirectAN","2021-02-13T08:27:32.000Z","Anissa_Khedher","F",37,TRUE,"69","LREM","En marche !",1,2
"913071","864856599021727744",FALSE,"1132738037815889920","<U+0001F1EA><U+0001F1FA><U+0001F4FA>[@CNEWS]<U+0001F4FA><U+0001F1EA><U+0001F1FA>
Je vous donne rendez-vous dans 2 petites heures sur @CNEWS pour revenir sur les résultats de ce scrutin européen. A tout à l'heure !<U+2935><U+FE0F> https://t.co/egIZYbTpQP","2019-05-26T19:59:28.000Z","iflorennes92","F",50,TRUE,"92","MODEM","Mouvement D<e9>mocrate",2,3
"409088","938843677",FALSE,"1257911821043990528","La carte finale doit être établie sur 3 critères, le dernier étant la capacité du département à tester selon discours du PM. https://t.co/U1JQtJQQGB","2020-05-06T05:55:23.000Z","cpiresbeaune","F",53,FALSE,"63","NG","Parti socialiste",1,3
"1314925","864254888599068673",FALSE,"1354440028722761728","<U+0001F382> #CopeZimmermann | 

<U+0001F5E3>« La loi Copé-Zimmermann est révolutionnaire en ce qu’elle a ouvert la voie à l’instauration d’une logique contraignante, d’une exigence de parité dans le monde de l’entreprise. » https://t.co/ZyCeOXabio","2021-01-27T14:44:01.000Z","RixainMP","F",40,TRUE,"91","LREM","En marche !",1,2
"1582023","980242016",FALSE,"1136564972727808002","Nous allons mettre en place un tableau de bord national des centres villes afin de redynamiser nos cœurs de ville <U+2066>@MLMontpellier<U+2069> <U+2066>@viaOccitanieTV<U+2069> <U+2066>@EmmanuelMacron<U+2069> https://t.co/9RcyVKmns6","2019-06-06T09:26:20.000Z","PatrickVignal","M",59,TRUE,"34","LREM","En marche !",1,4
"693222","802968035208417280",FALSE,"1064279173001330688","A l’heure où l’extrêmisme populiste avance à grands pas, en Europe et dans le monde, @laurentwauquiez agite le drapeau du nazisme pour justifier son opposition à la PMA pour toutes.

Bravo pour le point Godwin !

Nous l’avons dit nous le ferons !

https://t.co/oZnRUEhmok","2018-11-18T22:08:22.000Z","FGouttefarde","M",39,TRUE,"27","LREM","En marche !",1,2
"934977","862770295219916802",FALSE,"1237338532580143106","Les #transports sont essentiels car les Français vivent de leur travail et doivent pouvoir se déplacer. 

Nous sommes prêts à faire face au #coronavirus et adapterons nos mesures selon les préconisations des experts médicaux. https://t.co/lBmhuIekUj","2020-03-10T11:24:29.000Z","Djebbari_JB","M",35,TRUE,"87","LREM","En marche !",1,2
"789284","417049363",FALSE,"1057317087625035777","Dans le projet de loi de financement de la sécurité sociale #PLFSS, j’ai défendu un amendement en faveur des #retraités. Avec plusieurs collègues, nous avons proposé de revenir à un taux de 6,6 % de CSG pour les revenus fiscaux de référence entre 1 200... https://t.co/yxjxtem5cb","2018-10-30T17:03:32.000Z","Fred_Barbier","M",57,TRUE,"25","LREM","En marche !",1,4
"1645193","28214411",FALSE,"1407809902278496259","<U+0001F1EB><U+0001F1F7> La bonne nouvelle du soir, c’est la 1ère place de groupe pour @equipedefrance.

L’excellente, c’est que si elle se qualifie contre la Suisse, le 1/4 de finale contre la Croatie ou l’Espagne sera diffusé vendredi à #Marck sur un écran géant ! #circo6207","2021-06-23T21:16:51.000Z","phdumont","M",30,FALSE,"62","LR","Les R<e9>publicains",2,1
"1629411","560299831",FALSE,"993967295948042241","Félicitations @VHFootOfficiel, à tous les joueurs et au douzième homme, venu nombreux qui a su mettre le feu !
Bravo @PSG_inside pour leur prestation et leur 3ème titre

Très belle ambiance et beau moment de partage au moment de lever la coupe
Bravo pour ce moment de partage https://t.co/d9bnuGsglE","2018-05-08T21:34:05.000Z","platombe","M",42,TRUE,"85","MODEM","Mouvement D<e9>mocrate",1,2
