,X,text,possibly_sensitive,created_at,twitter.x,sexe,Label,sentiment,test
723,247922,".@EmmanuelMacron : « À chaque fois qu’on augmentait les APL, les loyers augmentaient, c’est ce qu’il s’est passé. » #LeGrandEntretien",False,2017-10-15,FGouttefarde,M,0,0,True
724,39222,"<U+0001F5E3><U+0001F399>Aucun territoire ne doit être oublié. Envoyer des sous-préfets à la relance en renfort sur le terrain pour travailler avec les élus là où il y aura besoin de faire plus, de débloquer ou d'accélérer, c'est du bon sens, pas de la suradministration ! #MardiPol @FRANCE24 @RFI https://t.co/U8DDxEeOos",False,2020-09-01,ademontchalin,F,-1,0,False
725,162277,"Par trois fois, la droite a eu le courage de réformer les retraites sans jamais passer par le #49al3. Nous prenons nos responsabilités en présentant un projet de #reformedesretraites juste,audacieux et responsable financièrement, que nous avons présenté #DirectAN #MotionDeCensure https://t.co/1fJexT9ldo",False,2020-03-03,damienabad,M,1,1,True
726,633023,La présentation du #planpauvrete était très attendue et nous pouvons en partager le diagnostic et les objectifs. Certaines mesures sont à saluer comme la protection de l’enfance ou l’extension de la garantie jeune ou l’expérimentation territoire zéro chômage. 1/3,False,2018-09-13,SylviaPinel,F,1,1,True
727,317283,"L’agriculture est un métier d’avenir qui se transforme et s’adapte aux défis écologiques. Quand tout s’arrête, l’alimentation doit continuer et cela est possible grâce à nos agriculteurs. Je félicite les 8 départements d’Occitanie qui participait au « Olympiades du remplacement » https://t.co/ssc7jKEm3k",False,2020-09-19,Huguette_Tiegna,F,1,1,True
728,280217,"Afterwork avec les @JeunesMacron94 entre deux séances publiques. La loi #EGAlim , la réforme des institutions, l’engagement chez les jeunes et l’Europe furent nos sujets d’échange.
J’ai été ravi de rencontrer cette jeunesse active et motivée qui sera l’avenir de notre mouvement. https://t.co/vD1mJc0myx",False,2018-06-07,fdescrozaille,M,1,1,True
729,577080,"Nous tenons nos promesses : c'est un Gouvernement paritaire, de renouvellement, de rassemblement et de compétences. #E1Matin",False,2017-05-18,RichardFerrand,M,0,1,False
730,265695,"[RETRAITE PRÉSIDENTIELLE]

Le président de la République a décidé de mettre fin à la retraite présidentielle dérogatoire qui existe depuis 1955. 

Mon petit sondage vaut ce qu’il vaut mais il est clair 69% approuvent. https://t.co/gSKFNrjWT0",False,2019-12-23,FCBDeputeduCher,M,0,0,True
731,248879,"Le Groupe d’étude SPV poursuit son travail avec une représentation plurielle des syndicats. L’opportunité de construire les conditions d’avancées pour les pompiers et la sécurité civile. 
Assumer la présidence de ce groupe nourrit mon travail au service de la sécurité de tous. https://t.co/rOKW8HM4ic",False,2019-11-12,famatras,M,1,0,False
732,218781,Soutien aux habitants des Bouches-du-Rhône touchés par les intempéries. Les Alpes-Maritimes solidaires. https://t.co/TP8PSgrmLF,False,2021-10-04,ECiotti,M,-1,-1,True
733,350637,Mission de suivi de la stratégie de sortie du #Glyphosate. Nous auditionnons @Interfel l’interprofessionnel des Fruits et légumes frais. Échanges très riches: la filière avance mais il reste beaucoup à faire / inquiétudes économiques / Formation @_Ctifl @ChambagriFrance @LaREM_AN https://t.co/XufDW7tlGu,False,2019-05-22,Jean_LucFUGIT,M,1,0,False
734,79162,"<U+2622><U+FE0F> Nous auditionnons maintenant Messieurs Spire et Lemaître du cabinet d'expertises Apteis, qui travaille dans le domaine du travail et des risques professionnels et qui a mené une étude suite à la chute de générateur de vapeur de la centrale de Paluel
#DirectAN https://t.co/fcBbq2ju2w",False,2018-06-14,barbarapompili,F,0,0,True
735,451671,Ce matin je participe aux 6e #Assises de la #mobilité et du #transport ! Des enjeux majeurs pour notre société de demain en prévision de la loi #LOM ! https://t.co/sp4r2FVOpj,False,2018-09-27,M_MeynierM,F,0,0,True
736,494729,"""Votre patriotisme est un communautarisme..."" , réponse de @Enthoven_R à  une idéologie d'extrême droite rabougrie et nauséabonde.

https://t.co/1dJPDXmYh2",False,2019-09-29,npouzyreff78,F,-1,-1,True
737,287347,"Guyane <U+0001F1EC><U+0001F1EB>et Europe <U+0001F1EA><U+0001F1FA> Rdv demain soir pour une réunion publique participative avec @younousomarjee, député européen et candidat de la @FranceInsoumise pour échanger sur les enjeux du rendez-vous du 26 mai. Ensemble, mettons les #Outremer au cœur de l'agenda européen ! #PéyiGuyane https://t.co/rAAChbhRDe",False,2019-03-28,GabrielServille,M,0,0,True
738,555754,"#Londres Visite de Thales Cyber Reading, la direction Cybersécurité de Thales Grande-Bretagne; analyse approfondie de la relation entre une maison mère française et sa filiale britannique à la veille du Brexit #sessioncyber #cybersécurité #cybersecurity #cyberdefense #IA https://t.co/kMJRDTNATD",False,2019-03-22,PhilippeMichelK,M,0,0,True
739,44518,"Notre #projet pour #Lyon avec @Kepenekian2020 :

<U+2705>issu d’un travail collectif
<U+2705>fait de propositions réalistes, concrètes, chiffrées
<U+2705>pour 1 écologie transversale
<U+2705>avec 1 humanisme au cœur 
<U+2705>porté par 1 équipe paritaire expérimentée
<U+2705>unique !!
#Respirations #Municipales2020 https://t.co/A0lIGtzA7f",False,2020-02-07,AnneBrugnera,F,1,1,True
740,372068,"Le pdt @EmmanuelMacron remercie chaleureusement les maires et leur action pdt la crise: Confinement, soutien social, vaccination... 
""à chaque vous étiez là ""
#Congresdesmaires @l_amf https://t.co/Kqx3UzvwH7",False,2021-11-18,jrcazeneuve,M,1,1,True
741,509560,"Hommage aux militaires morts en 2020.Les gendarmes: »notre repère,notre appui,notre secours ».Soutien et compassion aux familles,amis,compagnons d’armes <U+2066>@Prefet49<U+2069> <U+2066>@Angers<U+2069> <U+2066>@Gendarmerie<U+2069> <U+2066>@enmarchefr<U+2069> https://t.co/bT5hoIU5Ht",False,2021-02-16,NicoleDubre17,F,1,-1,False
742,110600,"@RichardFerrand va pouvoir se défendre, démontrer son innocence des faits reprochés et qui aujourd’hui ne sont pas établis... Dans l’intervalle ; sérénité de la Justice et solidarité des @LaREM_AN L’instrumentalisation, l’émotion et la morale ne doivent pas primer sur le droit",False,2019-09-12,BQuestel,M,-1,-1,True
743,566790,"Nous souhaitons créer un nouveau dispositif de Travail d’Intérêt Général.  Éducation, réparation, dissuasion à la récidive. 

Celles et ceux qui dégradent notre qualité de vie et qui abîment #Paris18 doivent comprendre que : «Tu casses, tu répares. Tu salis, tu nettoies». https://t.co/svAynCuu4b",False,2020-03-07,pybournazel,M,-1,-1,True
744,83771,Live Facebook réalisé par les volontaires locaux lors de la #caravaneinsoumise à #Poitiers https://t.co/W6nUC3XW3b,False,2017-08-14,lachaudb,M,0,0,True
745,492497,"Le terrorisme n’a pas de visage ! Il peut saisir partout et à chaque instant. Une seule réponse :  

<U+2705> La lutte contre la haine et le populisme 
 https://t.co/3bwiVmWksZ",False,2018-06-24,NadiaHai78,F,-1,-1,True
746,79626,"On croit rêver. J'alerte l'@AcCreteil sur le manque d'AESH à l'école Taos Amrouche à #Aubervilliers. On me répond...en me demandant si j'ai des candidatures à proposer. Et si l'éducation nationale offrait un statut, un salaire, des conditions de travail dignes, pour changer ? https://t.co/aYOWn8N914",False,2021-12-10,lachaudb,M,-1,-1,True
747,223003,"20 ans déjà pour l’essor Riviera karaté de #Nice06 !

Fier d’être le président d’honneur de ce club familial au cœur de Nice.

Bravo à toute l’équipe et à son président Michel Clermont qui transmettent les valeurs du sport et des arts martiaux à nos petits niçois https://t.co/wUCqaOIADI",False,2019-06-29,ECiotti,M,1,1,True
748,131433,Récap d’une semaine marquée par un retour à l’@AssembleeNat <U+2935><U+FE0F> #DéputéeDéconfinée https://t.co/eAyAIe2ndq,False,2020-05-17,celinecalvez,F,0,0,True
749,551441,"#Manche <U+2066>@MancheCD50<U+2069> 
For ever!
Ce 15 août 2020, côte Ouest du #cotentin https://t.co/2yUL77rPki",False,2020-08-15,phgosselin,M,1,1,True
750,430075,"Très grand respect et admiration pour nos forces de l’ordre et les secours qui sont intervenus lors de la prise d’otages à #Trèbes.
Nos pensées se tournent vers les victimes et les blessés qui luttent pour rester en vie.",False,2018-03-23,DuboisMarianne,F,1,1,True
751,23521,"Très heureux de remettre ce soir un diplôme initial/d'études de langue française à 108 habitants d'@AulnaySousBois. Ces diplômes sont le symbole du travail accompli, des compétences acquises et des progrès réalisés dans la maîtrise de notre langue. https://t.co/2rYuT0fg9H https://t.co/PQUgyKVnUQ",False,2017-12-15,alainramadier,M,1,1,True
752,457202,#DirectAN #QAG @JY_LeDrian « Nous sommes en désaccord avec les Etats Unis sur deux points: la sortie de l’accord iranien sur le nucléaire et Jerusalem comme capitale du seul état d’Israël » https://t.co/QmMIIg60qL,False,2018-05-15,MartineWonner,F,0,-1,False
753,550286,AP #OTAN  <U+2066>@NATO<U+2069>  je viens d’intervenir sur problématique migrants et interrogé responsables Grecs sur risques de dérives bureaucratiques de #frontex sur la coordination avec services de renseignement pour arrêter terroristes avant qu’ils ne tentent de rentrer en #Europe https://t.co/ubvpl6PVp8,False,2019-03-05,philippefolliot,M,0,0,True
754,498210,"#DirectAN - En #ComÉco pour la présentation du rapport sur l’évaluation de la loi relative à la lutte contre le gaspillage alimentaire par @GrazieMelchior &amp; @guillaumegarot rapporteurs.

• Chaque année on détruit 1/3 de ce que l’on produit, ça suffit!

Cc @brunepoirson https://t.co/iBNeKDL7sm",False,2019-06-12,demoulinem,M,-1,-1,True
755,480192,"Dans le cadre des travaux de la commission d’enquête pour l’@AssembleeNat sur l’inclusion des élèves en situation de handicap, je participe à une table ronde avec les associations représentatives des enfants et de leurs familles #DirectAN https://t.co/ISVtQ2fns2",False,2019-04-02,MTabarot,F,0,0,True
756,241663,"Deficit public : nous sommes les mauvais élèves de l'Europe, on fait deux à trois fois moins que la plupart de nos voisins @Cnews #PLF2019",False,2018-09-25,ericwoerth,M,-1,-1,True
757,664099,"Demain soir, retrouvez notre Réunion Publique en #Live sur notre page Facebook ! Thèmes : #seniors et #santé",False,2017-05-29,V_Riotton,F,0,0,True
758,67671,"<U+0001F4CD>Échanges avec Christelle Kissane, DG de la #CAF du #ValdOise

<U+0001F449>Alors que les demandes d’aides au logement augmentent depuis la sortie du confinement, un travail remarquable a été fourni pour maintenir les services et favoriser l’accès aux droits pour tous ! https://t.co/yrEoEYBf13",False,2020-10-19,Aurelientache,M,1,1,True
759,304618,Qu’est-ce qu’on mange en France ? Votre assiette décortiquée https://t.co/LqkZIchBlW,False,2018-12-27,guillaumegarot,M,0,0,True
760,447045,"""L'affaire Benalla est un scandale d'Etat, qui révèle un fonctionnement extrêmement éloigné des promesses de #Macron sur la transparence, sur l'éthique, etc.."" @CNEWS",False,2018-09-09,MLP_officiel,F,-1,-1,True
761,110602,Réunion avec l’@ars_normandie avec mes collègues parlementaires ; l’accès aux soins dans l’@eure est une priorité des pouvoirs publics et des élus locaux. @agnesbuzyn et le @gouvernementFR ont mis en place les leviers adaptés pour mettre en place le #plansanté2022 https://t.co/HBp7IjtQQk,False,2019-09-09,BQuestel,M,1,0,False
762,19077,"Joyeuse fête de #Hannoucah à tous les juifs du monde entier ! 

Que cette belle fête des lumières apporte à tous la joie et l’espérance dont nous avons tant besoin.",False,2019-12-22,ThillAgnes,F,1,1,True
763,564432,La Région Occitanie supprime des dessertes ferroviaires en Lozère chirac le monastier... Maillols ne sait rien! Affligeant pour les usagers,False,2018-12-19,MORELPIERRE,M,-1,-1,True
764,83355,"La prolongation du #glyphosate est une grave erreur : il s'agit d'un problème de santé publique. On doit cultiver autrement.
https://t.co/jojwxlptnG #LEmissionPolitique https://t.co/o71Jzyd1nJ",False,2017-11-30,lachaudb,M,-1,-1,True
765,31174,J'alerte le ministre délégué Jean-Baptiste Djebbari sur l'ouverture à la concurrence de la SNCF et sur la dégradation du réseau ferroviaire qui souffre d'un sous-financement chronique dénoncé par @UFCquechoisir. Les usagers et personnels de la SNCF doivent être entendus. https://t.co/6Mv3Cp5VTu,False,2021-10-19,alexiscorbiere,M,-1,-1,True
766,56501,"<U+0001F4FA> On parle de 150 lieux en France qui ont fait sécession. Pour lutter contre ce fléau, pourquoi le président ne donne-t-il pas suite aux propositions concrètes de @lesRepublicains ?

@CNEWS https://t.co/oiIEzUlErU",False,2020-02-18,AnnieGenevard,F,-1,-1,True
767,646423,Question écrite n° 120 de Mme Valérie Bazin-Malgras https://t.co/QDMoaTuvha,False,2017-07-29,vbazinmalgras,F,0,0,True
768,353096,"Après plus de deux mois marqués par le mouvement dit des ""gilets jaunes"" et de nombreuses rencontres de terrain avec des citoyens, des élus, ou encore des commerçants, j'ai interpellé le @gouvernementFR sur trois volets liés à cette crise.

Fil de discussion à dérouler <U+2935>",False,2019-01-30,jeanluclagleize,M,-1,0,False
769,448980,« Le projet M. Macron est un projet de déracinement. Tous vos choix fiscaux précarisent et déracinent. » #LÉmissionPolitique https://t.co/lWgglbN3BQ,False,2017-10-19,MLP_officiel,F,-1,-1,True
770,199533,"Un peu partout comme ici Place ronde à #Toul ""chez Patou"", le bonheur simple du petit café, de la première gorgée de bière et du partage même à bonne distance : un art de vivre qui nous rassemble ! Merci à ces milliers d’entreprises debout pour donner des couleurs au quotidien<U+0001F388> https://t.co/jfgWLgRsXO",False,2020-06-04,potierdominique,M,1,1,True
771,316787,"Dépôt de candidature pour les #législatives2017, c'est fait ! #HB2017 https://t.co/V3xQt323dw",False,2017-05-16,HuguetteBello,F,1,0,False
772,106481,"La situation sanitaire dans le 68 est sous contrôle. Mais la perte pour les entreprises est considérable : -12,72% de baisse de CA en un an. On a besoin de la vigilance et de l’effort de toutes et tous. 
Réunion avec le @Prefet68 et l’@ars_grand_est https://t.co/cokXNDyQAc",False,2020-10-02,bruno_fuchs,M,0,-1,False
773,380762,#JDD @leJDD Quand @VillaniCedric parle de l’Intelligence artificielle (IA) tout devient simple et à la portée de tous.. les sciences et les algorithmes au service de la société et de sa cohésion <U+0001F44D> @ChristelleBC @GroupeMoDem,False,2018-03-04,josypoueyto,F,1,1,True
774,515193,"« Le temps de la réflexion est une économie de temps » (Syrus). Donc laissons du temps au @gouvernementFR ! 

Notre cap est clair, qu’on fasse des ajustement sur les Hommes : oui mais sur le programme : non 

@LCP @CaVousRegarde https://t.co/iiziyFcqjO",False,2018-10-09,oliviagregoire,F,0,0,True
775,26678,"""La parole des femmes commence enfin à être entendue. Il y a désormais une capacité à dire non collectivement"".

De la lutte contre les #ViolencesConjugales à l'égalité entre les <U+2640><U+FE0F>et les <U+2642><U+FE0F> dans l'entreprise, nous allons de l'avant 
@MarleneSchiappa<U+0001F44A>
<U+2B07><U+FE0F>
https://t.co/Jhs5nThgHM",False,2020-03-10,ALouisDeputee13,F,1,1,True
776,185477,"<U+0001F7E2> Je fais mes débuts sur #TikTok abonnez-vous :)
https://t.co/fVBK9Wtvjf",False,2021-06-17,dbaichere,M,0,0,True
777,455035,Assemblée générale de l'association Handicap Sports Loisirs de #Bonneville https://t.co/PasR0iOzzF,False,2017-09-23,MartialSaddier,M,0,0,True
778,463560,"Que faire dans cette 1ère soirée de confinement? RV à 21h sur @France2tv pour « Sur le front des glaciers » d'@hugoclement ! #climat #documentaire #servicepublic 
https://t.co/lP0pu5VKxt",False,2020-03-17,M_Orphelin,M,0,0,True
779,84397,"Je suis très heureuse d'accueillir les élèves de l'école de Curgies à l'Assemblée Nationale. 

Ces jeunes s'impliquent politiquement <U+27A1><U+FE0F> Parlement des Enfants. 

Joie de leur faire connaître ce magnifique lieu de la démocratie + fierté de contempler leur investissement <U+0001F44D> https://t.co/0sLe2jDLAh",False,2020-03-02,beadescamps,F,1,1,True
780,634664,Ns adoptons sur le rapport de la CMP le PL ordinaire sur la confiance dans la vie politique. Standing ovation. Promesse tenue #LoiConfiance https://t.co/4K7gS3vXKR,False,2017-08-03,SylvieCharriere,F,1,1,True
781,340894,Ce 19 septembre présent à la réunion du groupe LREM. #circo8004 https://t.co/rPdoRqlpex https://t.co/bDCxvvLoGV,False,2017-09-19,JLeclabart,M,0,0,True
782,386792,"<U+0001F46E> <U+0001F692> <U+0001F3E5>Quand la plupart d'entre-nous fêtera le réveillon ce soir, des femmes et des hommes assurent notre sécurité. J'ai une pensée pour eux.",False,2017-12-31,juliendive,M,1,1,True
783,534243,"Très heureux de retrouver les militants de la majorité présidentielle Savoie.

@MoDem @enmarchefr @agir_officiel @TerresDeProgres 
@priscathevenot @Pierreton_Chris 
Marina Ferrari Christian Saint-André https://t.co/fKoUvyV7sV",False,2021-10-08,PatrickMignola,M,1,1,True
784,68630,"Le Conseil National de l’Habitat préconise un #transfert de compétence en matière de #logement , retrouvez nos propositions-chocs <U+0001F447> https://t.co/9x8Iaj0OEd",False,2020-03-12,Aurelientache,M,0,0,True
785,374216,"Non @AndreLaignel les dotations aux Col Loc ne baisseront pas. Ni la DGF 30Md€, ni le total dotation 43Md€, ni le total des transferts de l'état 104Md€ #PLF2018 @GDarmanin @l_amf",False,2017-11-23,jrcazeneuve,M,0,-1,False
786,218298,"Je prône une révolution libérale à travers une baisse massive des impôts et des dépenses publiques 

Je l’assume 

#CongresLR",False,2021-11-20,ECiotti,M,0,0,True
787,511984,"Les journées parlementaires de la majo @LaREM_AN, c’est parti et c’est sous le soleil d’#Angers.

Heureuse de retrouver mes collègues @AssembleeNat et du @Senat en cette rentrée. Elle s’annonce chargée! https://t.co/rVnuUWcMZQ",False,2021-09-06,OlgaGivernet,F,1,1,True
788,88389,"Votez!

#departementales2021 https://t.co/04q80FUFRu",False,2021-06-18,BenoitSimian,M,0,0,True
789,544031,"Visite de @mounir Majhoubi à Nevers pour le SIIVIM 1er salon international de l’innovation des villes médianes, l’inauguration de l’access school et la visite de l’inkub. 
<U+0001F44D> Nevers résolument tourné vers l’innovation et le numérique.
@denisthuriot  @NeversAgglo @villedenevers https://t.co/C62z6vE75e",False,2018-11-09,perrinegoulet,F,1,0,False
790,297305,"Le #Budget était le premier acte de réalisation du programme d'@EmmanuelMacron. 

La majorité @LaREM_AN était unie pour le porter et le défendre!  #PLF2018 https://t.co/y8SZHF065M",False,2017-11-23,GillesLeGendre,M,1,1,True
791,196932,"Je remercie @ericlardon, Maire de #SaintMarcelinEnForez &amp; Vice-Président de @loire_forez, pour son soutien à mon égard ! #4ÈmeCirco https://t.co/oxJYUSfUAh",False,2017-06-15,DinoCinieri,M,1,1,True
792,118253,"Bravo à @NathalieLoiseau et à la liste #Renaissance qui a défendu avec sincérité et conviction un projet progressiste, tourné vers l'avenir et le collectif.
Merci aux assesseurs et autres bénévoles qui participent à faire vivre notre belle démocratie
#Electionseuropeenne2019 https://t.co/rtqiW71KGF",False,2019-05-26,CarolineJanvier,F,1,1,True
793,618464,"Aujourd’hui c’est le début du versement de 2 aides exceptionnelles en #Vendée : le #chequeenergie et l’ #indemniteinflation

Une aide concrète pour les ménages les plus fragiles.

<U+25B6> https://t.co/9qd807VAeE

<U+25B6> https://t.co/JsmjsLiUek https://t.co/PbxoCYRScj",False,2021-12-13,StephaneBuchou,M,0,0,True
794,486718,Merci à tous ceux qui nous ont fait confiance et en marche pour le second tour ! #Législatives2017 #circo1311 #REM https://t.co/eWFEN1RkbG https://t.co/LfIfc7lmt6,False,2017-06-13,laqhila,M,1,1,True
795,461406,Retrouvez mon portrait paru dans @Politis_fr. Par @pgraulle <U+0001F60A> https://t.co/cVKMoYLAD1 https://t.co/6S1k6IGxN0,False,2017-06-22,mathildepanot,F,0,0,True
796,9378,"Non à la fermeture des Urgences de nuit du Centre Hospitalier de #Wattrelos ! Soutien aux personnels, alerte aux usagers. Communiqué avec @Ugobernalicis. https://t.co/rksQrJvV0y",False,2018-01-12,AQuatennens,M,-1,-1,True
797,165094,"Communiqué de presse, suite à ma signature d'une tribune dans le JDD appelant à repenser la prime hivernal pour protéger les propriétaires autant que les locataires <U+0001F447> https://t.co/wm9Xa4KTWN",False,2020-12-10,DamienPichereau,M,0,0,True
798,289301,"Covid oblige, cérémonie intime pour ne pas oublier l’horreur de la déportation et se souvenir de ceux qui ont été exterminés. https://t.co/lXvcX1ocHg",False,2020-04-26,genevievelevy83,F,-1,-1,True
799,13602,#endometriose Maladie trop peu connue qui fait souffrir entre 5 à 10% de femmes en <U+0001F1EB><U+0001F1F7>. Cette mission confiée @CZacharopoulou afin d’établir une stratégie de dépistage et de prise en charge est une bonne nouvelle. @olivierveran @InformationEndo @Asso_EndoFrance https://t.co/BXy9wWqsed,False,2021-03-14,agnesfirmin,F,-1,1,False
800,487339,Un «  événement médiatique «  qui a pu accueillir et vacciner en une seule journée 4250 personnes ! Les citoyens jugeront . Merci au <U+2066>@CHUdeToulouse<U+2069> <U+2066>@PrefetOccitanie<U+2069> <U+2066>@ARS_OC<U+2069> <U+2066>@EmmanuelMacron<U+2069> <U+2066>@olivierveran<U+2069> <U+2066>@JeanCASTEX<U+2069> https://t.co/Fw6l4GhPSZ,False,2021-04-02,MoniqueIborra,F,1,1,True
801,131275,"Citoyennes et citoyens de #Clichy et #Levallois, durant tout le confinement, mon équipe et moi restons à votre écoute pour répondre à vos questions ! <U+0001F91D>

<U+0001F4DE> : 01 40 63 48 25
<U+0001F4BB> : celine.calvez@assemblee-nationale.fr https://t.co/qpWn03I9RV",False,2020-10-30,celinecalvez,F,0,0,True
802,273508,"Le 28 mai dernier, j’ai eu l’immense plaisir d’avoir été reçu par les enfants de CM1-CM2 de l’école Jean-Macé à Villiers-le-Bel.",False,2021-06-08,fpupponi,M,1,1,True
803,602601,#Saipol #Dieppe le ministre de l’#Agriculture Stéphane Travert visite le PC sécurité. https://t.co/Spv2HV42dC,False,2018-02-18,sebastienjumel,M,0,0,True
804,409065,"J'étais hier invité d'@hmigout sur @F3cotedazur pour parler de mon choix de quitter ma fonction de maire pour devenir député. 
Un choix très douloureux, mais une opportunité incroyable de rejoindre un président dont je partageais les valeurs, @EmmanuelMacron 
#THREAD https://t.co/3sInYAXwUo",False,2020-02-17,loicdombreval,M,0,1,False
805,484247,"C’est un très grand @EPhilippePM qui a dénoncé la récupération politique de cette affaire d’été :
«Il se joue tout autre chose que la recherche de la vérité. Sans attendre les conclusions des enquêtes, l’instrumentalisation politique a fait son ouvrage»#MotionDeCensure #DirectAN https://t.co/BwglItcuxP",False,2018-07-31,MRobert_11,F,1,1,True
806,653127,Nous devons faire de la rétention le principe de base afin de garantir l’éloignement des étrangers en situation irrégulière #PJLAsileImmigration #DirectAN,False,2018-04-17,valerieboyer13,F,0,0,True
807,152834,"Pour rappel:un centre de #vaccination #Covid19 est mis en place par le Centre Hospitalier Rives-de-Seine,dans les 3 communes de ma circonscription,pour tous les professionnels de santé de ville,âgés de +50 ans ou ayant un facteur de risque. #Neuilly #Puteaux #Courbevoie https://t.co/VHZMSVAM30",False,2021-01-12,ConstanceLeGrip,F,0,0,True
808,263982,"Le vinyle est bien plus qu’une mode, il est celui par qui arrive l’émotion. Les disquaires sont des commerçants culturels de proximité, des acteurs incontournables de la filière musicale qui auront leur place dans le futur Centre national de la musique. Bon #DisquaireDay à tous ! https://t.co/5XiwsDNem7",False,2019-04-13,franckriester,M,1,1,True
809,156050,"Pas un jour ne passe sans que je pense à vous toutes et tous, familles en attente de ce texte majeur, oui suspendu au tempo d’une épidémie, mais seulement à cela. Nous ne vous oublions pas. À bientôt, dès que possible. https://t.co/2fX0M9vqQi",False,2020-05-17,CoDubost,F,0,1,False
810,435877,Cérémonie du 73e anniversaire de la Victoire du #8mai1945 ce matin au cimetière de #CarrieresSurSeine avec Monsieur le Maire et en présence des associations d'anciens combattants. Dépôt de gerbe au Monument aux Morts en hommage à ceux qui sont tombés pour notre liberté. https://t.co/d2MbY6Yno5,False,2018-05-08,marielebec78,F,1,1,True
811,293963,"Sécurité : « La 1ère chose c’est de rétablir nos frontières, la 2ème chose c’est de rétablir l’autorité de l’État, de la Justice et la certitude des peines. » 
@MLP_officiel 
#QFQE #JeSoutiensMarine https://t.co/lJ576LcYwr",False,2019-04-10,GilbertCollard,M,0,0,True
812,623562,"Le @gouvernementFR parie sur @Bourg_en_Bresse pour l'action <U+2764> de ville.
Cette opération est une chance pour Bourg-en-Bresse, qui mérite pleinement d’avoir été sélectionnée. Soyons fiers du potentiel de notre ville et mobilisons-nous pour faire rayonner Bourg-en-Bresse. https://t.co/Gs3HyUB7vQ",False,2018-03-27,S_Trompille,M,1,1,True
813,364049,"Avec de nombreux élus du #Morbihan , je suis engagé aux côtés de Thierry Burlot #bzh <U+0001F1EB><U+0001F1F7><U+0001F1EA><U+0001F1FA><U+0001F449>Votez pour la liste @NouslaBretagne, qu’il conduit et qui rassemble autour d’un projet clair pour la #BRETAGNE .
 @EmmanuelMacron @RichardFerrand https://t.co/iJ1sMVc2Uj",False,2021-06-25,J_M_Jacques,M,0,0,True
814,363236,A l'occasion de la journée mondiale contre l'homophobie j'ai participé hier soir à une table ronde sur le sujet. Engagé avec tous les acteurs à faire reculer ces réflexes d'un autre âge. Leur combat est juste et mérite toute notre mobilisation. #LGBTphobies #tousuniscontrelahaine https://t.co/I5YIIpKnmJ,False,2018-05-18,JeanMarieFIEVET,M,1,1,True
815,674874,Mayenne au fil de l eau en ce 1 er mai printanier...Nous avons tant à faire ensemble ... et à nous dire ....<U+2764><U+FE0F> https://t.co/IBF08yhJpF,False,2019-05-01,yfavennec,M,0,0,True
816,207488,"<U+0001F4C5> Aujourd’hui débute l’examen à l’Assemblée nationale, du projet de loi confortant le respect des principes de la #République.

<U+0001F449>Certificat de virginité, école à la maison, lutte contre la haine en ligne.. un point sur les mesures clés que contient cette loi <U+2935><U+FE0F>

#BilletdHumeur https://t.co/LU7lsLe9ea",False,2021-02-01,EmilieCChalas,F,0,0,True
817,603739,"Allô la #France ?
- MASQUES : PM @EPhilippe_LH + Ministère #santé
- TESTS : Idem + #Pasteur #Inserm #CNRS + @sup_recherche 
- DÉCONFINEMENT 1 &amp; 2 @JeanCASTEX
- APPLICATION #StopCovid 
- VACCINATION : @gouvernementFR + @VidalFrederique qui attendent #vaccin #Pasteur et #Sanofi https://t.co/iFGEfCRXKv",False,2021-01-02,Sebastien_Nadot,M,0,0,True
818,76163,"""Quelle école pour demain ?"" 
On en débat sur @publicsenat à 15h45. #Senat360 https://t.co/sMhYhLt45F",False,2017-09-14,auroreberge,F,0,0,True
819,109977,Des raisons personnelles m’empêchent d’être aux côtés des forces de l’ordre qui manifestent aujourd’hui. Je veux leur apporter mon soutien total et condamner sans réserves les politiques qui depuis des années maintenant les stigmatisent de manière irresponsable <U+0001F1EB><U+0001F1F7><U+0001F1EB><U+0001F1F7><U+0001F1EB><U+0001F1F7><U+0001F1EB><U+0001F1F7><U+0001F1EB><U+0001F1F7><U+0001F1EB><U+0001F1F7><U+0001F1EB><U+0001F1F7><U+0001F1EB><U+0001F1F7><U+0001F1EB><U+0001F1F7> https://t.co/3GuOOElfv4,False,2021-05-19,BQuestel,M,1,-1,False
820,515459,"Le projet de loi #PACTE est résolument interministériel : on touche à l'économie, aux finances, au social. C'est un projet de loi qui s'adresse aussi bien à l'Etat qu'aux entreprises et aux salariés. #E1Matin https://t.co/E8Hayex3Ly",False,2018-06-18,oliviagregoire,F,0,0,True
821,342538,"Réunion de travail sur la Loi Bioéthique, notamment la Procréation Médicalement Assistée, avec les cabinets des Ministères de la Santé, de la Justice et de la Recherche. #PMApourToutes @justice_gouv @MinSoliSante https://t.co/8rvEQ9Kl3E",False,2019-08-28,JFCesarini,M,0,0,True
822,39037,"<U+0001F6A8> Retrouvons-nous tout de suite sur @franceinfo
<U+0001F399>Je serai l'invitée de @JFAchilli
<U+0001F449> Regardez en direct : https://t.co/MV44I33zTY https://t.co/g0y0pfGwz3",False,2021-01-13,ademontchalin,F,0,0,True
